11:38:01.887187 ARP, Request who-has 10.12.19.23 (ff:ff:ff:ff:ff:ff) tell 10.12.100.44, length 46
11:38:03.239910 IP 10.12.100.44.54008 > 10.12.19.23.23: Flags [S], seq 4214313835, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.239914 IP 10.12.100.44.56551 > 10.12.19.23.113: Flags [S], seq 2454599796, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240036 IP 10.12.100.44.57871 > 10.12.19.23.995: Flags [S], seq 1342075078, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240043 IP 10.12.100.44.53008 > 10.12.19.23.8080: Flags [S], seq 2112203297, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240102 IP 10.12.100.44.48937 > 10.12.19.23.33354: Flags [S], seq 4007684402, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240251 IP 10.12.100.44.35498 > 10.12.19.23.9102: Flags [S], seq 780447512, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240274 IP 10.12.100.44.41026 > 10.12.19.23.88: Flags [S], seq 3251283357, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240275 IP 10.12.100.44.42438 > 10.12.19.23.902: Flags [S], seq 646987737, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240345 IP 10.12.100.44.33375 > 10.12.19.23.5120: Flags [S], seq 3308628141, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240348 IP 10.12.100.44.46307 > 10.12.19.23.106: Flags [S], seq 1422495502, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240439 IP 10.12.100.44.49548 > 10.12.19.23.2020: Flags [S], seq 1618812048, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.240443 IP 10.12.100.44.39710 > 10.12.19.23.6666: Flags [S], seq 4284797489, win 29200, options [mss 1460,sackOK,TS val 6599511 ecr 0,nop,wscale 7], length 0
11:38:03.289569 IP 10.12.100.44.34319 > 10.12.19.23.548: Flags [S], seq 738519143, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289612 IP 10.12.100.44.55770 > 10.12.19.23.9878: Flags [S], seq 488815367, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289614 IP 10.12.100.44.50769 > 10.12.19.23.2047: Flags [S], seq 3596867458, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289698 IP 10.12.100.44.57672 > 10.12.19.23.161: Flags [S], seq 1485239970, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289702 IP 10.12.100.44.42286 > 10.12.19.23.19315: Flags [S], seq 2763868585, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289837 IP 10.12.100.44.37658 > 10.12.19.23.1086: Flags [S], seq 198229809, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289840 IP 10.12.100.44.36433 > 10.12.19.23.5962: Flags [S], seq 2274312783, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
